date,row_ret,equity
2025-08-28,-0.0333464212830488,0.9666535787169512
2025-08-29,0.0194199649285605,0.9854259573137019
2025-09-02,0.0009368627758283,0.9863491662114441
2025-09-03,-0.0060954526746064,0.9803369215481648
2025-09-04,-0.0271301839869516,0.9537402004973614
2025-09-05,-0.0001,0.9536448264773116
2025-09-08,0.014456460160174201,0.9674311549182372
2025-09-09,0.0384751216589802,1.0046531863004042
2025-09-10,-0.0008459798617036,1.0038032699367976
2025-09-11,0.0036688443979866,1.0074860679403859
2025-09-12,-0.0003936976793117,1.0070894230134988
2025-09-15,0.016046245385021002,1.0232494270198327
2025-09-16,0.0262466346553196,1.0501062808920874
2025-09-17,0.034840468856755596,1.0866924760677916
2025-09-18,0.0024398131092768,1.0893438026166544
2025-09-19,0.0392822919190258,1.1321357238712235
2025-09-22,-0.0001,1.1320225102988364
2025-09-23,-0.0,1.1320225102988364
2025-09-24,0.0039684930538323,1.1365149337677392
2025-09-25,0.0028138893192084,1.139712961000989
2025-09-26,0.0205398934393798,1.1631225437714294
2025-09-29,0.0260104238041465,1.1933758540710813
2025-09-30,-0.0036373762227048,1.1890350971147332
2025-10-01,0.0087121867553812,1.1993941929394996
2025-10-02,-0.0067235125023275,1.1913300510880518
2025-10-03,-0.0110862481888218,1.178122670466888
2025-10-06,-0.0026948367904106,1.1749478221508969
2025-10-07,0.0219952846513844,1.20079113394963
2025-10-08,-0.0183962651509703,1.1787010618585583
2025-10-09,-0.0489653648242654,1.120985534345905
2025-10-10,0.0281721094067484,1.15256606146288
2025-10-13,-0.0440208592953668,1.1018291130426077
2025-10-14,0.0010109090129327,1.1029429620236941
2025-10-15,-0.0001,1.1028326677274918
2025-10-16,0.0076553692373543996,1.1112752590059622
