date,row_ret,equity
2025-08-28,0.0059007310044383,1.0059007310044383
2025-08-29,-0.0001,1.005800140931338
2025-09-02,0.0,1.005800140931338
2025-09-03,0.0,1.005800140931338
2025-09-04,0.0115228958734769,1.0173898712248182
2025-09-05,-0.0001,1.0172881322376957
2025-09-08,0.023784856251236802,1.0414841842290585
2025-09-09,-0.0019196540687471,1.0394848948772675
2025-09-10,0.005017338953168,1.0447003429315649
2025-09-11,0.0017889418118124,1.04656925105585
2025-09-12,-0.0001,1.0464645941307444
2025-09-15,-0.0,1.0464645941307444
2025-09-16,-0.0,1.0464645941307444
2025-09-17,0.0,1.0464645941307444
2025-09-18,0.0105733422784399,1.0575292224667576
2025-09-19,-0.0085976854228605,1.0484369188865061
2025-09-22,-0.0001,1.0483320751946175
2025-09-23,-0.0,1.0483320751946175
2025-09-24,-0.0055625156059305,1.04250071166615
2025-09-25,0.0030513854122893,1.0456817831300294
2025-09-26,-0.0001,1.0455772149517164
2025-09-29,-0.0039926323964877,1.0414026094902709
2025-09-30,-0.0001,1.041298469229322
2025-10-01,0.0031258414234822,1.0445534031186476
2025-10-02,-0.0001,1.0444489477783359
2025-10-03,0.0,1.0444489477783359
2025-10-06,-0.0,1.0444489477783359
2025-10-07,-0.0,1.0444489477783359
2025-10-08,-0.0,1.0444489477783359
2025-10-09,-0.0206357159779163,1.0228959959385486
2025-10-10,0.0320411985356929,1.055670809625781
2025-10-13,0.0053246081681614,1.061291843041604
2025-10-14,-0.0001,1.0611857138573
2025-10-15,0.0016129742925601,1.0628973791333838
2025-10-16,0.0073172524010323,1.0706748675328985
