date,row_ret,equity
2025-08-28,-0.0333464212830488,0.9666535787169512
2025-08-29,-0.0001,0.9665569133590796
2025-09-02,-0.0,0.9665569133590796
2025-09-03,0.0,0.9665569133590796
2025-09-04,-0.0271301839869516,0.9403340464657878
2025-09-05,-0.0001,0.9402400130611412
2025-09-08,0.014456460160174201,0.9538325553509613
2025-09-09,0.0384751216589802,0.9905313789603856
2025-09-10,-0.0008459798617036,0.9896934093613995
2025-09-11,0.0036688443979866,0.9933244404820594
2025-09-12,-0.0003936976793117,0.992933370955038
2025-09-15,-0.0001,0.9928340776179425
2025-09-16,-0.0,0.9928340776179425
2025-09-17,0.034840468856755596,1.0274248823791161
2025-09-18,0.0024398131092768,1.029931607075942
2025-09-19,0.0392822919190258,1.0703896811217306
2025-09-22,-0.0001,1.0702826421536185
2025-09-23,-0.0,1.0702826421536185
2025-09-24,0.0039684930538323,1.0745300513846425
2025-09-25,0.0028138893192084,1.0775536600194022
2025-09-26,0.0205398934393798,1.0996864973714144
2025-09-29,0.0260104238041465,1.1282898092197424
2025-09-30,-0.0001,1.1281769802388204
2025-10-01,0.0087121867553812,1.138005868783783
2025-10-02,-0.0067235125023275,1.1303544720972933
2025-10-03,-0.0110862481888218,1.1178230818782782
2025-10-06,-0.0026948367904106,1.1148107311120625
2025-10-07,0.0219952846513844,1.1393313104752905
2025-10-08,-0.0001,1.1392173773442429
2025-10-09,-0.0489653648242654,1.0834351828484392
2025-10-10,0.0281721094067484,1.1139578373547658
2025-10-13,-0.0440208592953668,1.0649204561356005
2025-10-14,-0.0001,1.064813964089987
2025-10-15,0.0,1.064813964089987
2025-10-16,0.0076553692373543996,1.072965508154187
