date,row_ret,equity
2025-08-28,-0.011326278216735,0.988673721783265
2025-08-29,0.0158825487428355,1.0043763803602483
2025-09-02,-0.0028845707190781,1.0014791856625276
2025-09-03,0.0427779456926482,1.0443204078791168
2025-09-04,-0.0142141503260102,1.0294762806130027
2025-09-05,-0.0152077970093089,1.0138202143115418
2025-09-08,0.0100764297512747,1.0240359024814745
2025-09-09,-0.0332018279034852,0.9900360386802943
2025-09-10,-0.0016498279850283,0.988402649517493
2025-09-11,-0.0078278020249895,0.980665629256095
2025-09-12,0.014376501718361,0.9947641703602329
2025-09-15,0.0113209629645845,1.0060258586913768
2025-09-16,0.0102824306895349,1.0163702498552507
2025-09-17,-0.0017837898189711,1.0145572589512537
2025-09-18,0.0010811746080494,1.0156541724980441
2025-09-19,-0.0166320672014272,0.9987617440476467
2025-09-22,-0.030400202172415,0.9683991851065245
2025-09-23,0.0021654160880354,0.9704961722815945
2025-09-24,-0.009454764790773,0.9613203592423265
2025-09-25,0.0074719455806444,0.9685032926521507
2025-09-26,0.0108745081578076,0.9790352896089601
2025-09-29,-0.0117027090343199,0.9675779244803353
2025-09-30,-0.0001,0.9674811666878873
2025-10-01,0.0079678001174059,0.9751898632414111
2025-10-02,-0.0130390230094107,0.9624743401760623
2025-10-03,-0.0001,0.9623780927420447
2025-10-06,-0.0040837252472938,0.9584480050272715
2025-10-07,-0.0155108777181911,0.9435816352220492
2025-10-08,0.011089078495703801,0.9540450860421311
2025-10-09,-0.0499253978296662,0.9064140055740396
2025-10-10,0.0171003941883314,0.9219140423671801
2025-10-13,-0.016721987604375,0.9064978071784169
2025-10-14,-0.0037894175689383,0.903062708461691
2025-10-15,-0.0051027789866018,0.898454579049369
2025-10-16,-0.0066676361562507,0.8924640108133505
