date,row_ret,equity
2025-08-28,-0.011326278216735,0.988673721783265
2025-08-29,-0.0001,0.9885748544110866
2025-09-02,0.0,0.9885748544110866
2025-09-03,0.0,0.9885748544110866
2025-09-04,-0.0143141503260102,0.9744242453365326
2025-09-05,-0.0001,0.9743268029119989
2025-09-08,0.0100764297512747,0.9841445384963258
2025-09-09,-0.0332018279034852,0.9514691408970158
2025-09-10,-0.0016498279850283,0.949899380481473
2025-09-11,-0.0078278020249895,0.942463756187404
2025-09-12,0.014376501718361,0.9560130879977252
2025-09-15,-0.0001,0.9559174866889255
2025-09-16,-0.010482430689534899,0.9458971478897944
2025-09-17,-0.0016837898189711,0.9443044559023838
2025-09-18,0.0010811746080494,0.9453254139023733
2025-09-19,-0.0166320672014272,0.9296026980911322
2025-09-22,-0.030400202172415,0.9013425881291393
2025-09-23,-0.0022654160880354,0.89930067212916
2025-09-24,-0.009354764790773,0.8908879258652076
2025-09-25,0.0074719455806444,0.8975445919657257
2025-09-26,0.0108745081578076,0.907304947953053
2025-09-29,-0.0117027090343199,0.8966870221417597
2025-09-30,-0.0001,0.8965973534395455
2025-10-01,0.0079678001174059,0.903741261937547
2025-10-02,-0.0130390230094107,0.8919573588285894
2025-10-03,-0.0001,0.8918681630927066
2025-10-06,0.0038837252472938,0.8953319339949672
2025-10-07,0.0155108777181911,0.9092193181403547
2025-10-08,-0.0001,0.9091283962085407
2025-10-09,-0.0,0.9091283962085407
2025-10-10,0.0,0.9091283962085407
2025-10-13,-0.016821987604374998,0.8938350495967353
2025-10-14,-0.0037894175689383,0.8904479353560607
2025-10-15,-0.0051027789866018,0.8859041763428628
2025-10-16,-0.0066676361562507,0.8799972896257057
