date,row_ret,equity
2025-08-28,-0.0333464212830488,0.9666535787169512
2025-08-29,0.0194199649285605,0.9854259573137019
2025-09-02,0.0009368627758283,0.9863491662114441
2025-09-03,-0.0060954526746064,0.9803369215481648
2025-09-04,-0.0271301839869516,0.9537402004973614
2025-09-05,-0.0078235640882409,0.9462785529152385
2025-09-08,-0.0001,0.9461839250599471
2025-09-09,0.038375121658980195,0.982493848295894
2025-09-10,-0.0008459798617036,0.981662678285988
2025-09-11,0.0036688443979866,0.9852642459039301
2025-09-12,-0.0003936976793117,0.9848763496568089
2025-09-15,0.016046245385021002,1.0006799172373058
2025-09-16,0.0262466346553196,1.0269443974319488
2025-09-17,-0.0001,1.0268417029922057
2025-09-18,0.0023398131092768003,1.029244320670019
2025-09-19,0.0392822919190258,1.0696753965305783
2025-09-22,-0.0282120141460219,1.039497699112006
2025-09-23,-0.0081824329709581,1.0309920788655569
2025-09-24,0.0040684930538323,1.0351866629769777
2025-09-25,0.0028138893192084,1.0380995636713157
2025-09-26,-0.0206398934393798,1.016673299297673
2025-09-29,-0.0260104238041465,0.9902291959125806
2025-09-30,-0.0001,0.9901301729929893
2025-10-01,0.0087121867553812,0.9987563719722422
2025-10-02,-0.0067235125023275,0.9920412210185076
2025-10-03,-0.0110862481888218,0.9810432058287546
2025-10-06,-0.0026948367904106,0.9783994545047049
2025-10-07,-0.0220952846513844,0.9567814400546641
2025-10-08,0.018196265150970302,0.9741912888294261
2025-10-09,0.0487653648242654,1.0216980824378143
2025-10-10,-0.0281721094067484,0.9929146922787112
2025-10-13,-0.044120859295366806,0.9491064428483797
2025-10-14,-0.0011109090129327,0.9480520719467871
2025-10-15,0.0110103748394507,0.9584904806262392
2025-10-16,0.0077553692373544,0.965923928213985
