date,row_ret,equity
2025-08-28,-0.0333464212830488,0.9666535787169512
2025-08-29,-0.0001,0.9665569133590796
2025-09-02,-0.0,0.9665569133590796
2025-09-03,0.0,0.9665569133590796
2025-09-04,-0.0271301839869516,0.9403340464657878
2025-09-05,-0.0001,0.9402400130611412
2025-09-08,0.0,0.9402400130611412
2025-09-09,0.038375121658980195,0.9763218379510037
2025-09-10,-0.0008459798617036,0.9754958893375556
2025-09-11,0.0036688443979866,0.9790748319664107
2025-09-12,-0.0003936976793117,0.9786893724771929
2025-09-15,-0.0001,0.9785915035399452
2025-09-16,-0.0,0.9785915035399452
2025-09-17,0.0,0.9785915035399452
2025-09-18,0.0023398131092768003,0.9808812247685549
2025-09-19,0.0392822919190258,1.019412487377805
2025-09-22,-0.0282120141460219,0.9906528078632709
2025-09-23,-0.0081824329709581,0.9825468576654383
2025-09-24,0.0040684930538323,0.986544342730915
2025-09-25,0.0028138893192084,0.989320369319851
2025-09-26,-0.0001,0.989221437282919
2025-09-29,0.0,0.989221437282919
2025-09-30,0.0,0.989221437282919
2025-10-01,0.0087121867553812,0.9978397191869545
2025-10-02,-0.0067235125023275,0.991130731359682
2025-10-03,-0.0110862481888218,0.9801428100842602
2025-10-06,-0.0026948367904106,0.9775014851797887
2025-10-07,-0.0001,0.9774037350312708
2025-10-08,0.018196265150970302,0.9951888325534486
2025-10-09,-0.0001,0.9950893136701933
2025-10-10,0.0,0.9950893136701933
2025-10-13,-0.044120859295366806,0.9511851180754276
2025-10-14,-0.0011109090129327,0.9501284379547902
2025-10-15,0.0110103748394507,0.9605897082022943
2025-10-16,0.0077553692373544,0.9680394360750056
