date,row_ret,equity
2025-08-28,-0.009313273926698739,0.9906867260733012
2025-08-29,-0.0001,0.9905876574006939
2025-09-02,0.0,0.9905876574006939
2025-09-03,0.003497578233851199,0.9940523152299401
2025-09-04,-0.01114595469865928,0.9829726531562898
2025-09-05,-0.0001,0.9828743558909742
2025-09-08,-0.00090829586851844,0.9819816151742456
2025-09-09,-0.0050346733959272015,0.9770376584610382
2025-09-10,0.0033415799891613395,0.9803025079492087
2025-09-11,0.0030385895999589406,0.9832812449546768
2025-09-12,0.01614373912258482,0.9991550808573557
2025-09-15,-0.0016251625429355998,0.9975312914453625
2025-09-16,-0.0023039890621268802,0.995232990260743
2025-09-17,0.00012244643023839996,0.995354852987656
2025-09-18,0.006527838461008481,1.0018523686793404
2025-09-19,0.010065838106044698,1.011936852428624
2025-09-22,-0.014460818607470421,0.9973034171634392
2025-09-23,-0.0070068645188974005,0.9903154472351415
2025-09-24,0.0002416739607714602,0.9905547806916881
2025-09-25,0.0033170497164321,0.9938405001460919
2025-09-26,0.0005564051810888601,0.9943934781495493
2025-09-29,-0.0018370718695160197,0.9925667058636106
2025-09-30,0.00144086198912094,0.9939968575017564
2025-10-01,0.00243337840465668,0.9964156279890977
2025-10-02,-0.00293269124948588,0.993493448596043
2025-10-03,0.00622126394329994,0.9996742335656983
2025-10-06,-0.0054121924867978006,0.9942638041895486
2025-10-07,0.0033664959994003,0.9976109893087012
2025-10-08,-0.0029762508291696194,0.9946418487745824
2025-10-09,-0.01541135724735188,0.9793130679099508
2025-10-10,0.009566598455775979,0.9886817627931394
2025-10-13,-0.011221560459164781,0.9775872106170825
2025-10-14,0.00021270658950103995,0.9777951498585927
2025-10-15,-0.00072084801683274,0.9770903081639485
2025-10-16,0.00487957539129174,0.981858093986735
